iter	RMSE
281	0.03249104212
282	0.03242409877
283	0.03236292988
284	0.03232570458
285	0.03227236538
286	0.03221559833
287	0.03216098957
288	0.03210610998
289	0.03205796091
290	0.03201292706
291	0.03196084519
292	0.03188766245
293	0.0318367727
294	0.03178488627
295	0.03173366628
296	0.03167122257
297	0.031630768
298	0.03156693682
299	0.03149835265
300	0.03145369198
301	0.0313962312
302	0.03136184732
303	0.03129352367
304	0.03124239274
305	0.03119502943
306	0.03114079843
307	0.03110551567
308	0.03105953273
309	0.0310186536
310	0.03096528699
311	0.03090833608
312	0.03085590245
313	0.03080378118
314	0.03076571862
315	0.03071462211
316	0.03064601189
317	0.03060280712
318	0.03054806838
319	0.03051885369
320	0.03044882359
321	0.03039223484
322	0.03033585024
323	0.03030149406
324	0.03025402124
325	0.03016950928
326	0.03008841411
327	0.03004628045
328	0.02999176114
329	0.02994562428
330	0.02989877016
331	0.02985449615
332	0.0298037492
333	0.02975275577
334	0.02970548444
335	0.02965997688
336	0.02961423296
337	0.02957476239
338	0.02953178158
339	0.0294773241
340	0.02944907474
341	0.02940413163
342	0.02934046819
343	0.0292826862
344	0.02923569481
345	0.02918014615
346	0.02914057484
347	0.02908582043
348	0.02904197807
349	0.0290006676
350	0.02895917332
351	0.02891254196
352	0.02885750687
353	0.02881666044
354	0.02878141657
355	0.02871993386
356	0.02867748832
357	0.02863420198
358	0.02858419624
359	0.02852054583
360	0.02847696441
361	0.02843793401
362	0.02839623251
363	0.02834778336
364	0.02828931567
365	0.02823553325
366	0.02818477478
367	0.02814069116
368	0.0280892676
369	0.02801836289
370	0.02796316551
371	0.02791968252
372	0.02787662312
373	0.02783593025
374	0.02778203347
375	0.02771634729
376	0.02767129239
377	0.02765051145
378	0.02760945071
379	0.02755405573
380	0.02752226633
381	0.02748817978
382	0.02744512943
383	0.02739565366
384	0.02734854085
385	0.02731915007
386	0.02727961738
387	0.02723893868
388	0.02720386038
389	0.02715995811
390	0.02712934551
391	0.02708419614
392	0.02703092807
393	0.02700030422
394	0.02694965678
395	0.02687983504
396	0.02684430158
397	0.02679451653
398	0.02676340062
399	0.0267296488
400	0.02669265033
401	0.02663966492
402	0.02661515527
403	0.02657907172
404	0.02653393525
405	0.02650582641
406	0.02646404247
407	0.02642793693
408	0.02638795993
409	0.02633106574
410	0.02629669629
411	0.02626318293
412	0.02624621872
413	0.02620615834
414	0.02616540819
415	0.02611912234
416	0.02606363952
417	0.02602540266
418	0.02598976344
419	0.02594731098
420	0.02589397599
421	0.02584988827
422	0.02581288433
423	0.02577924943
424	0.02574358635
425	0.02572060213
426	0.02567516096
427	0.02564269185
428	0.02560457544
429	0.0255623449
430	0.02552997139
431	0.02550660013
432	0.02545380126
433	0.02540992498
434	0.0253719919
435	0.02534728821
436	0.02531754203
437	0.02528385551
438	0.02525348846
439	0.02521962225
440	0.02520082114
441	0.02518031692
442	0.025151275
443	0.02511051147
444	0.02507213164
445	0.0250508453
446	0.02502386213
447	0.02498468902
448	0.02495155869
449	0.02491109967
450	0.02487817038
451	0.02484197856
452	0.02481458972
453	0.02476920607
454	0.02473621976
455	0.02470931798
456	0.02466905534
457	0.02461820955
458	0.0245959693
459	0.02457369672
460	0.02453511928
461	0.02450509715
462	0.02447308957
463	0.02444156406
464	0.02440760306
465	0.02437163798
466	0.02433412579
467	0.02431415789
468	0.02428783429
469	0.02425142482
470	0.02421547941
471	0.02419787652
472	0.02417214205
473	0.02414133085
474	0.02410965425
475	0.02407069425
476	0.02403979177
477	0.02400360699
478	0.02397985593
479	0.02395241495
480	0.02392786158
481	0.02388575405
482	0.0238433854
483	0.02380494089
484	0.02377260747
485	0.02373838405
486	0.02370353702
487	0.02366252192
488	0.02363112863
489	0.02360167536
490	0.02357250854
491	0.02353680684
492	0.02351327726
493	0.02348219541
494	0.02345322286
495	0.02342981376
496	0.02340164254
497	0.02337785642
498	0.0233451689
499	0.02331776599
500	0.0232860181
501	0.02325231542
502	0.02322655576
503	0.02320355556
504	0.02318392852
505	0.02315420864
506	0.02313259611
507	0.02310316846
508	0.02307771168
509	0.02305448825
510	0.02302013468
511	0.02299368899
512	0.02296302811
513	0.02293464557
514	0.02290328812
515	0.02287629594
516	0.02286349881
517	0.02283718866
518	0.02280761487
519	0.02277232796
520	0.02274704241
521	0.02272065401
522	0.02270144632
523	0.0226758782
524	0.02265459574
525	0.02262634914
526	0.02260065866
527	0.02258425893
528	0.02256291953
529	0.02253618168
530	0.02251124895
531	0.02248981511
532	0.02246552299
533	0.02245326574
534	0.02242953101
535	0.02239473851
536	0.02234295272
537	0.02231883536
538	0.0222728533
539	0.02224259072
540	0.02221758706
541	0.02219410198
542	0.02216338179
543	0.02213692688
544	0.02211599035
545	0.02208276114
546	0.02205824012
547	0.02203352531
548	0.02200079189
549	0.02197014812
550	0.02194495488
551	0.02192647416
552	0.02189631927
553	0.02187258284
554	0.02183777763
555	0.02180793887
556	0.02179830961
557	0.02175169651
558	0.02172988872
559	0.02170572415
560	0.02168084376
561	0.02164579261
562	0.02162563012
563	0.02161884627
564	0.02159623226
565	0.02157690757
566	0.0215501749
567	0.02152096441
568	0.02149497107
569	0.02146743342
570	0.02144947905
571	0.0214259977
572	0.02139927819
573	0.02137973041
574	0.02135311199
575	0.02133086075
576	0.02130688834
577	0.02127398389
578	0.02124989086
579	0.02123342182
580	0.02120614008
581	0.02118037968
582	0.02114074222
583	0.02112056737
584	0.02110327897
585	0.02108495392
586	0.02105311133
587	0.02103345204
588	0.02100219697
589	0.02098484191
590	0.02095385001
591	0.02092511368
592	0.02090828836
593	0.02087903042
594	0.02086061671
595	0.02083533401
596	0.02081466555
597	0.02079327104
598	0.02075503884
599	0.02073520694
600	0.02069776357
601	0.02066794921
602	0.02064502534
603	0.02061977741
604	0.02059861062
605	0.02057617866
606	0.02055303656
607	0.0205245882
608	0.02050757503
609	0.02047827686
610	0.02044322144
611	0.02041229168
612	0.02038640585
613	0.02036319116
614	0.0203375199
615	0.02032037105
616	0.02029498834
617	0.02027023226
618	0.02024508403
619	0.02021245689
620	0.02018184513
621	0.02015368558
622	0.02013651513
623	0.02012066895
624	0.02009803185
625	0.02008641172
626	0.02006628747
627	0.02003760138
628	0.02000225856
629	0.01998190388
630	0.01996148698
631	0.01993611513
632	0.01991932519
633	0.01990291297
634	0.01988743711
635	0.0198666441
636	0.01985077218
637	0.0198314569
638	0.01981307564
639	0.01978774506
640	0.01976794145
641	0.01975380826
642	0.01972508263
643	0.01970103744
644	0.01968703469
645	0.01966699913
646	0.01965183404
647	0.01963135595
648	0.01960929387
649	0.01959144272
650	0.01957886125
651	0.01955786752
652	0.01954241657
653	0.01952072634
654	0.01950033101
655	0.01947547024
656	0.019444077
657	0.01942887255
658	0.01940630627
659	0.01939089281
660	0.0193765344
661	0.01934992716
662	0.01932229046
663	0.01930902574
664	0.01928589064
665	0.01926332722
666	0.01923783999
667	0.01921871936
668	0.01920195264
669	0.01918085777
670	0.01916551236
671	0.01914666254
672	0.01912476221
673	0.01908809077
674	0.0190735001
675	0.01905076879
676	0.01903708938
677	0.01900787827
678	0.01899679713
679	0.01898095779
680	0.01896594112
681	0.01894023812
682	0.0189142757
683	0.01889534475
684	0.01888948148
685	0.01886845827
686	0.01883730973
687	0.01882973945
688	0.01881223591
689	0.01879400261
690	0.0187653314
691	0.01874389106
692	0.01873043949
693	0.018707386
694	0.01869168494
695	0.01867153169
696	0.01864826452
697	0.01862517517
698	0.01860291268
699	0.01858956676
700	0.01856511548
701	0.01854649374
702	0.01852316105
703	0.01851113344
704	0.01849019812
705	0.01847140813
706	0.01844788379
707	0.01841570222
708	0.01839127589
709	0.0183750417
710	0.01835477216
711	0.01833512811
712	0.0183296514
713	0.01830450017
714	0.01828811048
715	0.01827490754
716	0.01825468351
717	0.0182307768
718	0.01821673807
719	0.01820549196
720	0.01818145601
721	0.01816509098
722	0.01815541368
723	0.01812518319
724	0.01811264195
725	0.01809398762
726	0.01807296613
727	0.0180502993
728	0.01802737566
729	0.01799691219
730	0.01797635256
731	0.01795682646
732	0.01793544564
733	0.0179137813
734	0.01789852709
735	0.01787621262
736	0.01785091861
737	0.01783272074
738	0.01781587729
739	0.01778514752
740	0.01777189381
741	0.01775505498
742	0.01773599584
743	0.0177133653
744	0.01769921457
745	0.01767217644
746	0.01763543737
747	0.01761148164
748	0.01759772526
749	0.01758863256
750	0.01755782095
751	0.0175469432
752	0.0175259955
753	0.01750858272
754	0.01748094341
755	0.01745825649
756	0.01744487763
757	0.01742504479
758	0.01740857365
759	0.01738874522
760	0.01737789919
761	0.01735175585
762	0.01733283139
763	0.01732443803
764	0.01730600955
765	0.01728471715
766	0.01726987008
767	0.01725167552
768	0.01723766024
769	0.01722090322
770	0.0172041782
771	0.01717605735
772	0.01715489887
773	0.01713848841
774	0.01712126058
775	0.01710175872
776	0.0170867472
777	0.01706830185
778	0.01703364506
779	0.01701954258
780	0.0169977691
781	0.01697949292
782	0.01696331477
783	0.0169426778
784	0.01692427011
785	0.01690155962
786	0.01688576453
787	0.01686792301
788	0.01685738655
789	0.01683846545
790	0.01682441217
791	0.0168057064
792	0.01678765592
793	0.01677211285
794	0.01674938245
795	0.01672949122
796	0.01670895554
797	0.01668734599
798	0.0166693128
799	0.01664143256
800	0.01662075422
801	0.01660229315
802	0.01658270047
803	0.01656995582
804	0.0165573289
805	0.01653627199
806	0.01651703656
807	0.01650546252
808	0.01649042685
809	0.01646908631
810	0.01644726428
811	0.0164296744
812	0.01641822242
813	0.01640460102
814	0.01639174185
815	0.01636900817
816	0.01635316059
817	0.01633744555
818	0.01632244087
819	0.01630697044
820	0.01629101543
821	0.01627916935
822	0.01625097458
823	0.01623508186
824	0.01621489786
825	0.01619928484
826	0.01618926665
827	0.01617334399
828	0.01615834382
829	0.01614904622
830	0.0161317897
831	0.01611633935
832	0.01609523536
833	0.01607968195
834	0.01605996849
835	0.01604578874
836	0.01603134212
837	0.01600631305
838	0.01598919286
839	0.01596771324
840	0.01594728812
841	0.01593445785
842	0.0159122344
843	0.01590680266
844	0.01588802229
845	0.01587430077
846	0.0158577859
847	0.01584312475
848	0.01582724221
849	0.01581362508
850	0.01579912965
851	0.01578333867
852	0.01575944054
853	0.01574005999
854	0.01571906974
855	0.0156973691
856	0.01568164184
857	0.01566440852
858	0.01564482111
859	0.01563496695
860	0.01561940236
861	0.01561317067
862	0.01559739594
863	0.01558330196
864	0.01556449542
865	0.01554945402
866	0.01552392207
867	0.01551231553
868	0.01549657219
869	0.01548838933
870	0.01547249598
871	0.01546685439
872	0.01544789792
873	0.01542927193
874	0.01541599415
875	0.01540556977
876	0.01538882303
877	0.01537282133
878	0.01534693193
879	0.01533355251
880	0.01531481335
881	0.01529719557
882	0.01527042164
883	0.01525323678
884	0.01523764413
885	0.01522743703
886	0.01520919994
887	0.01519762134
888	0.01518487029
889	0.015172655
890	0.01515080089
891	0.01513340873
892	0.01511966126
893	0.0151056818
894	0.01508830081
895	0.01506892622
896	0.0150477721
897	0.01502677666
898	0.01501540276
899	0.01500172766
900	0.01498236133
901	0.0149766703
902	0.01495771146
903	0.01494604765
904	0.01493444512
905	0.014915182
906	0.01490288061
907	0.01488871141
908	0.0148811588
909	0.01486611185
910	0.01485809771
911	0.01484450894
912	0.0148255797
913	0.01480353151
914	0.01478648107
915	0.01477109065
916	0.01475268809
917	0.01473651895
918	0.01471378293
919	0.01470060561
920	0.0146978539
921	0.0146858367
922	0.01466213293
923	0.01464407936
924	0.0146299326
925	0.0146100587
926	0.01459596546
927	0.0145781091
928	0.01456525863
929	0.01454879827
930	0.01453246571
931	0.01450872807
932	0.01450062552
933	0.01448617659
934	0.01447260224
935	0.0144650679
936	0.01444551973
937	0.01443216085
938	0.01441435291
939	0.01439610956
940	0.0143767766
941	0.01435492089
942	0.01435023033
943	0.01433470907
944	0.01432353379
945	0.01431455428
946	0.01429589617
947	0.01427920816
948	0.01426470366
949	0.01425531085
950	0.01424497
951	0.01423312746
952	0.01422331448
953	0.01421047643
954	0.01419494569
955	0.01418279866
956	0.0141681875
957	0.01415798375
958	0.01414337978
959	0.01412941567
960	0.01410932225
961	0.01409150543
962	0.01407782432
963	0.01406426825
964	0.01405093062
965	0.01404098532
966	0.01402389952
967	0.01401417202
968	0.01399834394
969	0.0139867124
970	0.01396672893
971	0.01395189556
972	0.01394268194
973	0.01392949671
974	0.01391345328
975	0.01389260409
976	0.01388103337
977	0.01386411657
978	0.01384714395
979	0.01382888608
980	0.01381130804
981	0.01379404215
982	0.01378080748
983	0.01377410953
984	0.01376168877
985	0.01374960891
986	0.01373422104
987	0.01371099039
988	0.01370106916
989	0.01368918582
990	0.01367639585
991	0.01366366259
992	0.01363959194
993	0.01361994814
994	0.01360806551
995	0.01359771695
996	0.01357845355
997	0.01356137589
998	0.01355200176
999	0.01353918367
1000	0.01352293032
1001	0.01351286254
1002	0.0134951129
1003	0.01348791195
1004	0.01347047129
1005	0.01345634383
1006	0.01344667219
1007	0.01343784999
1008	0.01342683087
1009	0.01341298507
1010	0.01340073313
1011	0.01339005295
1012	0.01337938376
1013	0.0133716681
1014	0.01335778895
1015	0.01333360255
1016	0.01331877086
1017	0.01330224141
1018	0.01328793846
1019	0.01327395476
1020	0.01326020755
1021	0.01325406261
1022	0.01323889959
1023	0.01322695818
1024	0.01321220983
1025	0.01319559111
1026	0.01317863058
1027	0.01316704209
1028	0.01314754535
1029	0.01313866526
1030	0.01312231901
1031	0.01311434734
1032	0.01309992788
1033	0.01308582363
1034	0.01307842077
1035	0.01306641056
1036	0.01305823049
1037	0.01304522103
1038	0.01303186293
1039	0.01301784049
1040	0.01300243627
1041	0.01299141946
1042	0.01297767763
1043	0.01296944211
1044	0.01296138042
1045	0.01294747863
1046	0.01293299986
1047	0.01291752872
1048	0.01290747094
1049	0.01289334008
1050	0.01287728956
1051	0.01286511417
1052	0.0128533718
1053	0.01284393533
1054	0.01283367726
1055	0.01282003221
1056	0.01280661346
1057	0.01279511486
1058	0.01279027257
1059	0.0127801484
1060	0.01277291919
1061	0.01275334878
1062	0.0127439572
1063	0.012728246
1064	0.01271651222
1065	0.01269770159
1066	0.0126867153
1067	0.01268028802
1068	0.01266666033
1069	0.01265010949
1070	0.01263625551
1071	0.01261638024
1072	0.01260630477
1073	0.01259204473
1074	0.01258393782
1075	0.01256601889
1076	0.0125559679
1077	0.01254700356
1078	0.01253231422
1079	0.0125130413
1080	0.01250216971
1081	0.01249131268
1082	0.01247719801
1083	0.01246782307
1084	0.01245593654
1085	0.01244773563
1086	0.01243476428
1087	0.01242518116
1088	0.01240847223
1089	0.01239551343
1090	0.01238015343
1091	0.01236881283
1092	0.01235047672
1093	0.01233909415
1094	0.01233275979
1095	0.01232027586
1096	0.01230876694
1097	0.01229724165
1098	0.01228883145
1099	0.01227242977
1100	0.01226719486
1101	0.01225565112
1102	0.01224670001
1103	0.01223860802
1104	0.01222303403
1105	0.01221486267
1106	0.01220694112
1107	0.0121959183
1108	0.01218252225
1109	0.01217360157
1110	0.01216895337
1111	0.01215638285
1112	0.01214003339
1113	0.01212749047
1114	0.01211994304
1115	0.01210228609
1116	0.01209605223
1117	0.0120805263
1118	0.01206822075
1119	0.01205010337
1120	0.01203760903
1121	0.01202542446
1122	0.01201511386
1123	0.01200712805
1124	0.0119992725
1125	0.01199321448
1126	0.01198228077
1127	0.01196920909
1128	0.0119622455
1129	0.01194871918
1130	0.01193676196
1131	0.01192822639
1132	0.01191917519
1133	0.0119041766
1134	0.0118939797
1135	0.01188328168
1136	0.01187122293
1137	0.01185879919
1138	0.01184546704
1139	0.01183308663
1140	0.01182168115
1141	0.01181653573
1142	0.01180429799
1143	0.01179368744
1144	0.01178061891
1145	0.01177516431
1146	0.01176441824
1147	0.01174904226
1148	0.0117387419
1149	0.01173106311
1150	0.01172176767
1151	0.01170989202
1152	0.01170247243
1153	0.01168770108
1154	0.01168148312
1155	0.01167045272
1156	0.01165637145
1157	0.01164832681
1158	0.01163870158
1159	0.01162221824
1160	0.01161370444
1161	0.01160503524
1162	0.01159631771
1163	0.01158472631
1164	0.01157080239
1165	0.01156017186
1166	0.01155091085
1167	0.01153868365
1168	0.01152776711
1169	0.01151474105
1170	0.01150510528
1171	0.0114977387
1172	0.01148402577
1173	0.01147047335
1174	0.01145988809
1175	0.01145110515
1176	0.01143992044
1177	0.01143153981
1178	0.01141686562
1179	0.01140778845
1180	0.0113991777
1181	0.0113919089
1182	0.01138524996
1183	0.01137814609
1184	0.01136947269
1185	0.01135586511
1186	0.01134723753
1187	0.0113362577
1188	0.01132338302
1189	0.01130553511
1190	0.01129709611
1191	0.01127982823
1192	0.01127057446
1193	0.01126308032
1194	0.01125149665
1195	0.01124025798
1196	0.01123636837
1197	0.01122835952
1198	0.01121975928
1199	0.01120981063
1200	0.01120014237
1201	0.01118832675
1202	0.01117410598
1203	0.01116287378
1204	0.01115627363
1205	0.01114789988
1206	0.01113978479
1207	0.01113035568
1208	0.01112379442
1209	0.01110834833
1210	0.01109583664
1211	0.01108791614
1212	0.0110778884
1213	0.01106588827
1214	0.01105969664
1215	0.01105057102
1216	0.0110395298
1217	0.0110265287
1218	0.01102333645
1219	0.01101241762
1220	0.01100268734
1221	0.0109918316
1222	0.01097968045
1223	0.01097171925
1224	0.01096247265
1225	0.01095055668
1226	0.01094048228
1227	0.01093190031
1228	0.01091909775
1229	0.01091334689
1230	0.01090479595
1231	0.01089454988
1232	0.01088645015
1233	0.0108786544
1234	0.01086567163
1235	0.01085415633
1236	0.0108485419
1237	0.01083980717
1238	0.01082839009
1239	0.01082223835
1240	0.01081093549
1241	0.01080090848
1242	0.01079322083
1243	0.01078408677
1244	0.01077569255
1245	0.01076556808
1246	0.01075385164
1247	0.01074790278
1248	0.01073688762
1249	0.01072363248
1250	0.01070801856
1251	0.01069687912
1252	0.0106881944
1253	0.01067635597
1254	0.01066118067
1255	0.01064872319
1256	0.01063830802
1257	0.01063259948
1258	0.01062278666
1259	0.01061384567
1260	0.01060001508
1261	0.01059283794
1262	0.01058435055
1263	0.01057408498
1264	0.01056920106
1265	0.01055577202
1266	0.01055339011
1267	0.0105497025
1268	0.01054019238
1269	0.01053546425
1270	0.0105266685
1271	0.01051910981
1272	0.01051564765
1273	0.01050646195
1274	0.01049845125
1275	0.01049033308
1276	0.01048140198
1277	0.01047140579
1278	0.01046348511
1279	0.01045801843
1280	0.01045013457
1281	0.01043825636
1282	0.01042746973
1283	0.01041299223
1284	0.01039713263
1285	0.010389691
1286	0.01038263371
1287	0.01037468867
1288	0.01036753315
1289	0.01035911132
1290	0.01035369937
1291	0.01033908507
1292	0.01033624977
1293	0.01033250271
1294	0.01032695511
1295	0.01032003646
1296	0.01031348741
1297	0.01030267473
1298	0.01029110384
1299	0.01028274648
1300	0.01027077769
1301	0.01026303258
1302	0.01025082774
1303	0.01023762995
1304	0.01022347914
1305	0.01021011676
1306	0.01020000842
1307	0.01018597512
1308	0.01017400358
1309	0.01016328181
1310	0.01015740168
1311	0.01014888732
1312	0.01014170449
1313	0.01013288085
1314	0.01012468458
1315	0.01011570368
1316	0.01010732377
1317	0.010095194
1318	0.01008284975
1319	0.010072102
1320	0.01006075158
1321	0.01005187575
1322	0.0100452082
1323	0.01003804007
1324	0.01002917639
1325	0.0100152743
1326	0.01000422603
1327	0.009993631107
1328	0.009985363256
1329	0.009974672011
1330	0.009963781106
1331	0.009950376162
1332	0.009945710682
1333	0.009939362285
1334	0.009932584031
1335	0.009923249765
1336	0.00991407602
1337	0.009903437251
1338	0.009892212607
1339	0.009885696576
1340	0.009873965731
1341	0.009869056419
1342	0.009864474204
1343	0.009858251618
1344	0.009853331596
1345	0.009848304247
1346	0.009836961881
1347	0.009830456985
1348	0.009824889599
1349	0.009812653545
1350	0.009802979432
1351	0.009792623227
1352	0.009785518424
1353	0.009775564287
1354	0.009763753352
1355	0.009756083352
1356	0.009743931535
1357	0.009737639284
1358	0.009730824685
1359	0.00972323565
1360	0.009714693798
1361	0.009704983703
1362	0.009699427714
1363	0.009689636428
1364	0.00968156743
1365	0.009667543847
1366	0.009662475182
1367	0.009653413439
1368	0.009643906535
1369	0.009635000369
1370	0.009627061761
1371	0.009620242267
1372	0.009616398474
1373	0.009609511827
1374	0.009602265629
1375	0.009593400041
1376	0.009587882634
1377	0.009577748794
1378	0.009570983047
1379	0.009564607338
1380	0.009558655592
1381	0.009553504208
1382	0.009545891933
1383	0.009535117864
1384	0.009527352335
1385	0.009521055596
1386	0.009509738652
1387	0.009499988248
1388	0.009490901893
1389	0.009483886081
1390	0.009479818969
1391	0.009468695153
1392	0.009460389237
1393	0.009450991034
1394	0.009439997439
1395	0.009430806783
1396	0.009424251296
1397	0.009418706286
1398	0.009409295906
1399	0.009397742929
1400	0.009390441875
1401	0.009381330573
1402	0.009373209649
1403	0.009364460792
1404	0.009359191276
1405	0.009354395157
1406	0.009349827999
1407	0.009345855028
1408	0.009339051421
1409	0.009333923075
1410	0.009329114249
1411	0.009320693505
1412	0.009309983866
1413	0.009298426795
1414	0.009286627902
1415	0.009282422995
1416	0.009274857687
1417	0.009270625983
1418	0.00926580193
1419	0.009253827429
1420	0.009244788924
1421	0.009236873117
1422	0.009232373279
1423	0.009222526097
1424	0.009213746598
1425	0.009206930947
1426	0.009198092201
1427	0.009185924425
1428	0.009180337777
1429	0.009172388011
1430	0.009159758638
1431	0.009152723502
1432	0.009145599592
1433	0.009138132509
1434	0.009131002874
1435	0.009122286426
1436	0.009115696247
1437	0.009111948865
1438	0.009104174938
1439	0.009090951534
1440	0.00908385904
1441	0.009077665957
1442	0.00906769529
1443	0.009062216365
1444	0.009053482048
1445	0.009045603771
1446	0.00903796308
1447	0.009029983467
1448	0.00902182626
1449	0.009017004347
1450	0.009006510639
1451	0.00899938171
1452	0.00899120175
1453	0.008980494373
1454	0.008978238711
1455	0.008968613033
1456	0.008958305544
1457	0.008949608838
1458	0.008938519076
1459	0.008928570859
1460	0.008918429573
1461	0.008913116852
1462	0.00890699237
1463	0.008902529304
1464	0.008894285464
1465	0.008884449664
1466	0.008876528539
1467	0.008866739873
1468	0.008858731174
1469	0.008851901
1470	0.008842832174
1471	0.008835426569
1472	0.008831870191
1473	0.008821158798
1474	0.00881540998
1475	0.008808781083
1476	0.008796903099
1477	0.008791466015
1478	0.008785446762
1479	0.008778867931
1480	0.008772501734
1481	0.008757297153
1482	0.008747570597
1483	0.008738654316
1484	0.00873194291
1485	0.008724922627
1486	0.008713962795
1487	0.008710718229
1488	0.008706964131
1489	0.008701525676
1490	0.008690923607
1491	0.008684905099
1492	0.008678857501
1493	0.008672529617
1494	0.008666384067
1495	0.008662231197
1496	0.008651144562
1497	0.008643912537
1498	0.008635148035
1499	0.008626657053
